feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	structure_taxonomy_npclassifier_02superclass_consensus	structure_taxonomy_npclassifier_03class_consensus	msms_score	libname	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	score_taxo	score_max_consistency	final_score
4021	-1				0.0	MS1_match	URPVRQMPLAUDPR-KJJVUBFFSA-N	InChI=1S/C49H90O15/c1-3-5-7-9-11-13-15-17-18-20-21-23-25-27-29-31-40(51)59-34-37(62-41(52)32-30-28-26-24-22-19-16-14-12-10-8-6-4-2)35-60-48-47(58)45(56)43(54)39(64-48)36-61-49-46(57)44(55)42(53)38(33-50)63-49/h17-18,37-39,42-50,53-58H,3-16,19-36H2,1-2H3/t37-,38-,39-,42+,43+,44+,45+,46-,47-,48-,49+/m1/s1	CCCCCCCCC=CCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC	C49H90O15	pos_1_1proton1acetonitrile	918.62797218	URPVRQMPLAUDPR	Fatty acids	Glycerolipids	Glycosyldiacylglycerols	Bauhinia racemosa	522553.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Cercideae']	['Bauhinia']	['Bauhinia racemosa']	6	0	6.0
4021	-1				0.0	MS1_match	URPVRQMPLAUDPR-KJJVUBFFSA-N	InChI=1S/C49H90O15/c1-3-5-7-9-11-13-15-17-18-20-21-23-25-27-29-31-40(51)59-34-37(62-41(52)32-30-28-26-24-22-19-16-14-12-10-8-6-4-2)35-60-48-47(58)45(56)43(54)39(64-48)36-61-49-46(57)44(55)42(53)38(33-50)63-49/h17-18,37-39,42-50,53-58H,3-16,19-36H2,1-2H3/t37-,38-,39-,42+,43+,44+,45+,46-,47-,48-,49+/m1/s1	CCCCCCCCC=CCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC	C49H90O15	pos_1_1proton1acetonitrile	918.62797218	URPVRQMPLAUDPR	Fatty acids	Glycerolipids	Glycosyldiacylglycerols	Phanera vahlii	276264.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Cercideae']	['Phanera']	['Phanera vahlii']	6	0	6.0
4020	-1				0.0	MS1_match	GZEPYBQXQUQHQZ-RYLSCZRWSA-N	InChI=1S/C27H40O7/c1-14-23(28)19(29-4)12-21(31-14)32-16-7-9-25(2)15(11-16)5-6-18-17(25)8-10-26(3)22-20-13-30-24(22)34-27(18,26)33-20/h5,14,16-24,28H,6-13H2,1-4H3/t14-,16+,17+,18-,19+,20+,21+,22+,23-,24+,25+,26-,27-/m1/s1	CO[C@H]1C[C@H](O[C@H]2CC[C@@]3(C)C(=CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H]5[C@H]6OC[C@@H]5O[C@@]43O6)C2)O[C@H](C)[C@H]1O	C27H40O7	pos_2MH	476.27740362	GZEPYBQXQUQHQZ	Terpenoids	Steroids	Pregnane steroids	Mandevilla illustris	394692.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Apocynaceae']	['Mesechiteae']	['Mandevilla']	['Mandevilla illustris']	6	0	6.0
4020	-1				0.0	MS1_match	HEZLCMUCJHAPTI-PPJTUFDDSA-N	InChI=1S/C27H40O7/c1-15(2)16(3)12-23(30)34-22-14-21-20-7-6-19(29)13-18(20)8-9-26(21,32)27(33)11-10-25(31,17(4)28)24(22,27)5/h8,12,15,19-22,29,31-33H,6-7,9-11,13-14H2,1-5H3/b16-12+/t19-,20?,21?,22+,24+,25+,26-,27+/m0/s1	CC(=O)[C@]1(O)CC[C@@]2(O)[C@]1(C)[C@H](OC(=O)/C=C(\C)C(C)C)CC1C3CC[C@H](O)CC3=CC[C@]12O	C27H40O7	pos_2MH	476.2774036199999	HEZLCMUCJHAPTI	Terpenoids	Steroids	Pregnane steroids	Araujia sericifera	586721.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Apocynaceae']	['Asclepiadeae']	['Araujia']	['Araujia sericifera']	6	0	6.0
4020	-1				0.0	MS1_match	IJEZFJFCQWYKEM-KJJVUBFFSA-N	InChI=1S/C49H86O15/c1-3-5-7-9-11-13-15-17-18-20-21-23-25-27-29-31-40(51)59-34-37(62-41(52)32-30-28-26-24-22-19-16-14-12-10-8-6-4-2)35-60-48-47(58)45(56)43(54)39(64-48)36-61-49-46(57)44(55)42(53)38(33-50)63-49/h5,7,11,13,17-18,37-39,42-50,53-58H,3-4,6,8-10,12,14-16,19-36H2,1-2H3/t37-,38-,39-,42+,43+,44+,45+,46-,47-,48-,49+/m1/s1	CCC=CCC=CCC=CCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC	C49H86O15	pos_1_1potassium	914.596672052	IJEZFJFCQWYKEM	Fatty acids	Glycerolipids	Glycosyldiacylglycerols	Phanera vahlii	276264.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Cercideae']	['Phanera']	['Phanera vahlii']	6	0	6.0
4020	-1				0.0	MS1_match	IJEZFJFCQWYKEM-KJJVUBFFSA-N	InChI=1S/C49H86O15/c1-3-5-7-9-11-13-15-17-18-20-21-23-25-27-29-31-40(51)59-34-37(62-41(52)32-30-28-26-24-22-19-16-14-12-10-8-6-4-2)35-60-48-47(58)45(56)43(54)39(64-48)36-61-49-46(57)44(55)42(53)38(33-50)63-49/h5,7,11,13,17-18,37-39,42-50,53-58H,3-4,6,8-10,12,14-16,19-36H2,1-2H3/t37-,38-,39-,42+,43+,44+,45+,46-,47-,48-,49+/m1/s1	CCC=CCC=CCC=CCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC	C49H86O15	pos_1_1potassium	914.596672052	IJEZFJFCQWYKEM	Fatty acids	Glycerolipids	Glycosyldiacylglycerols	Bauhinia racemosa	522553.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Cercideae']	['Bauhinia']	['Bauhinia racemosa']	6	0	6.0
4009	384	Terpenoids	Sesquiterpenoids	Protoilludane sesquiterpenoids	0.31569967	ISDB	NKIWJNBJTMMKSE-MALBGOLISA-N	InChI=1S/C33H54O5/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-27(34)37-25-32-28(35)31(36)24-29(2,3)23-26(31)30(4)21-22-33(30,32)38-32/h12-13,26,36H,5-11,14-25H2,1-4H3/b13-12+/t26-,30-,31+,32-,33+/m1/s1	CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@]12O[C@]13CC[C@]3(C)[C@H]1CC(C)(C)C[C@@]1(O)C2=O	C33H54O5		530.397124828	NKIWJNBJTMMKSE	Terpenoids	Sesquiterpenoids	Protoilludane sesquiterpenoids	Lactarius atlanticus	87759.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Russulales']	['Russulaceae']	['Unknown']	['Lactarius']	['Lactarius atlanticus']	1	3	3.7627986669540405
4006	345				0.2753071	ISDB							QQMBFGYBYKOTIG						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	1.1012283563613892
4005	79	Terpenoids	Triterpenoids	Oleanane triterpenoids	0.57725555	ISDB							MYFUOMYKCJURCV						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	2.3090221881866455
4004	109	Amino acids and Peptides	Small peptides	Aminoacids	0.2698294	ISDB	ZJWLHGSPTSANOO-UJURSFKZSA-N	InChI=1S/C6H14N2O3/c1-4(7)2-3-6(8,11)5(9)10/h4,11H,2-3,7-8H2,1H3,(H,9,10)/t4-,6+/m0/s1	C[C@H](N)CC[C@@](N)(O)C(=O)O	C6H14N2O3		162.100442308	ZJWLHGSPTSANOO	Amino acids and Peptides	Small peptides	Aminoacids	Salvia officinalis	820645.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Mentheae']	['Salvia']	['Salvia officinalis']	0	3	2.579317569732666
3998	121	Alkaloids	Histidine alkaloids	Imidazole alkaloids	0.0	MS1_match	TUNFSRHWOTWDNC-UHFFFAOYSA-N	InChI=1S/C14H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h2-13H2,1H3,(H,15,16)	CCCCCCCCCCCCCC(=O)O	C14H28O2	pos_2_1proton1sodium	228.208930136	TUNFSRHWOTWDNC	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	Erythroxylum monogynum	324562.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']	['Unknown']	['Erythroxylum']	['Erythroxylum monogynum']	7	0	7.0
